id,premise,hypothesis,lang_abv,language,label
a78d8daaeb,Каждый июль мы чествуем наследие нашего штата праздником Истории жителей Индианы.,У нас целый праздник с парадом и карнавальными шествиями.,ru,Russian,1
36fc5b1f85,"о мой бог я был английским майором, так что я люблю читать прессу","Я был английским майором, и сделало меня бедняком, поэтому я не могу взяться ни за что новое.",ru,Russian,2
17c251c514,"Я даже не понимаю, к чему вам утруждать себя доказательствами, — заметила она, чтобы выбить оружие у него из рук.","Защита, которую она выдвинула, оказалась недостаточной.",ru,Russian,1
62a90d3b72,"Чего большего можно ждать от Fox, кроме новостной викторины.","Это меньше, чем News Quiz может обещать по поводу Fox.",ru,Russian,2
ccafb35842,Будущее грозит проблемами для SAT.,"В SAT нет времени, и в будущем не будет никаких проблем.",ru,Russian,2
9ec3fe3e1a,"Ну, я не думаю, что он...я не думает, что он хочет это сделать, но он... он безусловно будет похож на старшего государственного деятеля или что-то еще.","Я знаю, ему бы очень хотелось сделать это!",ru,Russian,2
39d88640b8,Представители дикой фауны включают лангуров и длиннохвостых макаков.,У них там есть обезьяны.,ru,Russian,0
cb4163b833,"Мексиканский художник-график Хосе Гуадалупе Посада начал рисовать calaveras в конце девятнадцатого века, по традициям этого праздника.",Во время отпуска в конце девятнадцатого века Хосе Гвадалупе Посада начал рисовать черепа или калаверы.,ru,Russian,0
c24d46c929,"Но всё же, также ожидаемо, что использование ED визит как обучающий момент, может быть эффективным для не раненных лиц, которые пьют на свой риск чрезмерно.","Исследования показывают, что большинство людей, испытывающих проблемы с алкоголизмом, хотя бы раз в жизни посещали отделение неотложной помощи.",ru,Russian,1
22c514a01b,Представители дикой фауны включают лангуров и длиннохвостых макаков.,Там нет обезьян.,ru,Russian,2
d76beeb9b0,"Затем идет Бона -  центр плетения корзин, который также позиционирует себя домом танца кечак.",Бона известна танцами кечак.,ru,Russian,1
7b5f47d548,"Добрый день, сэр, - любезно приветствовал его Блад.",Блад пожелал мужчине хорошего дня.,ru,Russian,0
a3ea28eff1,"А я, такой, я и сам знаю, как далеко зашел.","Я сказал им, что знаю, чего добился.",ru,Russian,0
027f82d4de,"Находка, которая захватила воображение всего мира, была сделана одним плотником Джеймсом Уилсоном Маршалом на лесопильном заводе Джона Саттера на Американской реке в Коломе, которая находится на полпути между Сакраменто и Озеро Тахо.",Джеймс Уилсон Маршалл совершил нечто особое.,ru,Russian,0
3cfe5e8c6d,"Линии, состоящие из ящиков, показывают уровень благосостояния всех отправителей почты, а линии, состоящие из бриллиантов, показывают технические потери (если они есть) от переключения работы на другую группу.","Линии не показывают ничего, кроме маршрута.",ru,Russian,2
59a2621591,Тон поправки по-прежнему остается уважительным для государственного контроля за избирательным процессом даже для национального бюро.,"Процесс выборов никогда не изменялся штатами, так как у них нет на это полномочий.",ru,Russian,2
5397d4fbb9,"Однажды мы туда ездили, и вот возвращаемся мы в лагерь с одного мероприятия, кхм... Включаем свет – а там скунс...","Уже выключив свет, мы обнаружили козу на территории лагеря.",ru,Russian,2
42899a4383,и ты в меньшинстве и ничего не можешь с этим сделать но,В этом случае меньшинства могут иметь существенное преимущество.,ru,Russian,1
0e617791c3,4 августа Президент Буш написал Прездиденту Мушаррафу запросить его поддержку в борьбе с терроризмом и изъявить желание Пакистана активно выступить против Аль-Каиды.,Президент Буш написал в августе письмо президенту Мушаррафу.,ru,Russian,0
04dd718371,"Да, ха-ха, да, хорошо, это Фресно, ха-ха!",Я родился во Фресно.,ru,Russian,1
ce45e6277e,"Как и все дары Институту, 100% ваших пожертвований будут использованы непосредственно на цели исследований.",Все деньги вплоть до последнего цента идут на исследовательскую работу в обламти онкологии,ru,Russian,1
35f6e69057,"и многое из всего этого происходит потому, что матери сидят на наркотиках",Матери являются наркоманками.,ru,Russian,1
7f3a5a1974,Даже расположение здания - это технологическое чудо.,"Для того, чтобы предотвратить сползание здания в океан, понадобилось большое количество технологических средств",ru,Russian,1
571a3b3919,"[XVIII,4] это ссылка на huevos в его сленговом значении яйца, а не на буквальное значение яйца (напр. куриные).",Хуэвос не означает яйца,ru,Russian,2
b1890989fc,"Хотя она и  была возмущена его тоном и словами, она подавила в себе чувство обиды.","Ей очень понравились слова, с которыми он обратился к ней.",ru,Russian,2
f19cfef124,"Поскольку все время я стоял на коленях, упираясь лбом в дерево перед собой и думая, что я молюсь, мне было немного стыдно.",Я кладу голову на дерево.,ru,Russian,0
3f8f443291,"Аль-Каида и терроризм стали просто еще одним пунктом в и без того плотной повестке дня таких стран, как Пакистан и Саудовская Аравия.",Единственным пунктом на повестке дня с Пакистаном и Саудовской Аравией была Аль-Каида.,ru,Russian,2
38ee627490,"В этой смешенной ситуации генеральный директор передает бразды правления корпоративному ИТ-директору и поддерживает организацию CIO, делегирует конкретные полномочия каждой бизнес-единице для управления своими собственными уникальными требованиями и информацией.",В организациях смешанного типа генеральный директор имеет прямой контроль над организацией.,ru,Russian,2
787c1d1971,"Рецензия Джона Хоргана («Тайна жизни») «Поднимаясь на пик невероятного » Ричарда Докинса, интересная","Очевидно, что Джон Хорган никогда не читал книгу «Climbing Mount Impossible (The Mystery of Life)».",ru,Russian,2
f8a5a5ab3a,это стреляющее пластиковое автоматическое оружие,"Это более надежно, чем металлическое оружие.",ru,Russian,1
5937885cb5,"Goistering — любопытный термин для громкого женского смеха; был назван плохой рабочий, его оправданием стало: возможно, старый Лоуренс завладел мной сегодня!",Агуканьем называют детский лепет.,ru,Russian,2
267cd8632b,(Мероприятие пройдет повторно 14-15 августа. ),Это никогда не повторится.,ru,Russian,2
ec0d0960bd,"Надеюсь, вы поможете нам придерживаться совершенства олимпийской традиции.","Я думаю, что на Олимпиаде вы потерпите неудачу.",ru,Russian,2
dee0b7df24,"Но быть равным не значит быть одинаковым, идентичным или похожим.",Уникальные люди все равно могут быть равноправными.,ru,Russian,1
86f1c0179c,Продажа билетов и подписки не позволит нам получить финансирование на весь сезон,"До тех пор, пока у нас есть продажи билетов, у всего нашего сезона есть финансирование.",ru,Russian,2
00d4ce037e,"Нельзя поднять тяжесть, как эта, конечно если вы не желаете убедиться в том, что мы утонем.",Они не могут утонуть ни при каких обстоятельствах.,ru,Russian,2
1f3c162bd4,"По результатам французских исследований, за последний год в Соединенных Штатах было выписано около восемнадцати миллионов рецептов на Фен-Фен.",Никто не принимал фенфлурамин-фентермин в США.,ru,Russian,2
3a4b87154b,"Невзирая на длящееся в течение двух лет расследование, ФБР не удалось найти того сотрудника или установить его подлинную личность.","ФБР выяснило, кто он, и заключило его под стражу",ru,Russian,2
ebb1b7fbba,"все руководители кредитных союзов и тому подобные личности, так что она реально была за то, чтобы всё, что происходило там с этими кредитными союзами, продолжалось",Она была заинтересована в кредитных союзах.,ru,Russian,0
4978ccf43a,"Голос его светлости прозвучал еще холоднее и отстраненнее, чем когда-либо.",Как лорд он не проявлял ни капли милосердия к своим подданным.,ru,Russian,1
a458c886d7,"Местные газеты и те немногие компании спутникового теле- и радиовещания, как Аль-Джазира, часто продвигают тему джихадистов, которая изображает США анти-исламской страной.",У некоторых газет в Аризоне антимусульманский голос.,ru,Russian,1
056d0558b9,Объединишь ли ты свои мечты с нашими?,Станут ли ваши мечты частью наших?,ru,Russian,0
4dd3d33764,Это эта проклятая нижняя юбка делает из тебя трусиху.,"Ее считают проклятой, потому что она часто лжет.",ru,Russian,1
ee651b46f3,"Не делай этого, ради Бога! А как иначе это назвать? Но как вице-губернатор ее Величества на Ямайке, я позволю себе исправить вашу ошибку по-своему.",Заместитель Его Величества губернатора Ямайки  уже мертв.,ru,Russian,1
908632fbf3,и ем поэтому мне оно очень понравилось,"Я хотел бы еще один, потому что он оказался очень милый.",ru,Russian,1
752924043c,"изменение является сокращение штата сотрудников, изменение методы контрактации, и бизнес",Они увольняют половину сотрудников.,ru,Russian,1
003868a77d,"Я сказал, что это наша единственная возможность, и нам следует ей воспользоваться. Тот более удачный вариант, который задумал Капитан Блад, это был тот самый вариант, который он уже предложил Вульверстону.",Возможность была тогда и сейчас.,ru,Russian,0
5228d8487b,"Да, он предложил купить, ну, это... швабру, такую, как у тебя.",Он предложил купить пылесос.,ru,Russian,2
a336669a50,да и еще я не понимаю того как продают технологии и даже военные технологии иностранным государствам а потом прощают им долги,"Для меня непонятно, как кто-то может продавать технологии и военную технику иностранному правительству, а потом не обращать внимания на их долг.",ru,Russian,0
ed44a1edda,это была их цель ох,"Это то, к чему они стремились.",ru,Russian,0
58d75f42d7,"Он искал комфорт в строке на открытой странице перед ним: levius fit patientia quicquid corrigere est nefas. Искал, но едва нашел.","Язык, описанный на этих страницах - это родной язык земли.",ru,Russian,1
efb66faffe,"Что может случиться с традиционно бессердечным подходом военных, выражающемся в поисках козла отпущения?",Военные имеют историю использования козла отпущения.,ru,Russian,0
3626d60939,"Боже, чего стоит человеческая жизнь, но так или иначе вы можете восстановить чье-либо доброе имя","Независимо от восстановления того, ради чего стоит жить.",ru,Russian,0
aae630fdb2,"Расслабьтесь, мисс Dalrymple, когда я повторно редактирую записи речи для печати, я всегда используют старый, добрый, академически чистый английский.",Я переписываю речи для своей работы.,ru,Russian,1
d323519cda,"Кроме того, резиденты штата Индиана могут получить налоговые льготы с помощью налогового вычета, осуществляемого напрямую из итоговой суммы налоговых поступлений штата.",Жители штата Индиана получают 50% налоговый кредит если они делают пожертвования в театр.,ru,Russian,1
a94795bd92,Доктор Ричардс никогда не перестает нас удивлять.,Доктор Ричардс постоянно удивляет нас.,ru,Russian,0
f3d17e0c74,Беспощадный министр обороны Густав Носке мобилизовал для подавления движения 4-тысячный фрайкор (состоявший из правых штурмовиков).,"Носке хотел, чтобы все сразу продолжилось.",ru,Russian,2
40a8e23a57,На протяжении дошкольных и начальных школьных лет мысль более всего привязана к здесь и сейчас.,Дети дошкольного возраста и младшие школьники часто мечтают о будущем.,ru,Russian,2
49396c863f,Мой дядя классный парень.,Мой дядя очень щедрый.,ru,Russian,1
cf0b006688,"Если вы ищете кокосовый ром и прочие виды фруктового рома, здесь вы найдете гигантское разнообразие.",К рому никогда не добавляются фруктовые вкусоароматические добавки.,ru,Russian,2
5d1fbc1fdb,"К сожалению, наше мнение о важности филантропии разделяют не все американцы.",Не все американцы признают важность поддержки церквей.,ru,Russian,1
700bba3c11,Муж ее сестры тоже был светлокожим.,Брат ее мужа был светлым.,ru,Russian,0
0a5e6ea1a5,"TVA установила обходную конструкцию для направления газа от выхода из воздухоподогревателя прямо на FGD, в то время как ESP была демонтрирована, а ее место занял SCR реактор.",Обводной канал будет доставлять газ в FGD в России.,ru,Russian,1
e1f15ab0ea,"Кроме того, резиденты штата Индиана могут получить налоговые льготы с помощью налогового вычета, осуществляемого напрямую из итоговой суммы налоговых поступлений штата.",Жители штата Индиана получают налоговые льготы от штата Индиана.,ru,Russian,0
3788391ba2,"Это скалистая территория, где фермер по имени Лавер спрятался среди валунов от желающих его убить.",У Ловера на голове была мишень и ему пришлось спрятаться меж камней.,ru,Russian,0
b7ac5c2b07,"В южных шутках есть нечто, что выворачивает классовые ассоциации наизнанку.",В Южном Египте присутствует четкая и строгая классовая система.,ru,Russian,2
9e98c73612,О необходимости перехода от необходимо знать к необходимо поделиться смотрите показания Джеймса Стейнберга от 14 октября 2003 года.,"Джеймс Стейнберг установил, что необходимо большее разделение.",ru,Russian,0
cb4af322a8,"Об этом можно так много говорить, что я опущу подробности.","Я не буду об этом говорить, даже при том, что здесь многое стоит скрыть.",ru,Russian,0
e95da1098b,"наверное, они не были самыми гениальными людьми в мире, но это были очень симпатичные люди, уделявшие искреннее внимание тем, кто хотел учиться","Обладая более чем выдающимися способностями, они презирали любого, кто прилагал усилия к учебе.",ru,Russian,2
d693d2d2d0,"Поскольку вы не возражаете против того, что вас унижают десятилетние резидентные  эксперты.",Десятилетние дети — недоумки.,ru,Russian,2
a711959270,"Несколько героев из Техано, таких как Грегорио Кортес, Хуан Кортина и Катарино Гарза, увековечили себя  из-за их конфронтации с Техасскими рейнджерами.","Хуан Кортина возглавил группу, которая столкнулась с Техасскими рейнджерами.",ru,Russian,1
f2864c8431,"Хотя я не могу принять Hendrickson's origin за конские широты, но, чтобы отдать ему должное, он только скопировал этимологию из других источников, включая OED.",Я не согласен с Хендриксоном о происхождении широт штилевого пояса.,ru,Russian,0
b523e3d877,Хотя бы есть утешительный приз для человечества.,Каждый получает утешительный приз - бесплатный блендес с двумя скоростями.,ru,Russian,1
bef2e25de3,"23Движение на финансовых рынках, необходимое для достижения целей Закона о финансовых директорах и федеральной финансовой реформе",23Financial продолжает выполнять цели CFO благодаря положительной тенденции в развитии.,ru,Russian,0
b229940e26,"Мой второй набор возражений против коммунитарного объяснения Литтлтона заключается в том, как оно возлагает избыточную вину на родителей.",У меня нет возражений относительно коммунитарного объяснения Литтлтона.,ru,Russian,2
6c619411f1,"Видел бы ты, какую огромную опасность это представляло...",Вам следует уделять больше внимания.,ru,Russian,1
8ac1a215cc,Не стоит ли вам перейти на Linux?,Не следует ли вам сменить свою операционную систему на Linux?,ru,Russian,0
b08dae8820,"Что ж, учитывая, что Билл Брэдли вырос в Сент-Луисе...хотя постой-ка, это было бы смешно, только если бы Эл Гор вырос в Теннесси.",Брэдли был выходцем из восточного района Сент Луиса.,ru,Russian,1
65512719fd,"Такие лодки строились, чтобы получить быстрый доступ к приходящим судам.","Чтобы облегчить процесс торговли, были изобретены лодки.",ru,Russian,1
354788179c,"Таким образом, интегралистическая вера - это черные либералы, такие как профессора Генри Луи Гейтс и Корнел Вест. Присоединяющийся к ним черный экономист Гленн Лоури, консерватор, который сломал ряды, чтобы поддержать позитивные действия в качестве необходимой политики.",Не все ваши консерваторы под стать Гленну Лоури.,ru,Russian,1
bce919bd19,Обеды из полуфабрикатов имеют ужасную славу.,Люди могут смотреть обеды по телевизору.,ru,Russian,0
7aaa6c9be2,"Хазнави (Рейс 93) и Ваиль аш-Шехри (Рейс 11) прибыли в Майами из Лондона 8 июня 2001 года, так же как и предыдущие три.",Хазнави (Рейс 93) летел из Лондона в Нью-Йорк.,ru,Russian,2
7f9963b50d,3 млг за ночь слишком много.,1 мг вечером - более удачная дозировка.,ru,Russian,1
86c06c84f8,Мой роман с IRT был недолгим.,Я очень сильно презираю IRT.,ru,Russian,2
a5fb06e1ac,"В центре площади расположен гранитный Weltkugelbrunnen (Фонтан мира) Йоахима Шметтау, который местные весело окрестили водным пельменем.","Фонтан Weltkugelbrunnen сделан из гранита, он очень черный и блестящий.",ru,Russian,1
8f40b9e8f4,"отметьте их или то, что вы делаете, они скажут вам, что делать, но вы делаете это сами","После того, как они скажут, что нужно сделать, они делают это сами.",ru,Russian,0
79e25bf7f4,"Не думайте, что я охотно принимаю это.",Я с удовольствием это принимаю.,ru,Russian,2
4cdd073e59,"У меня есть видеомагнитофон. Мне приходилось пару раз его возвращать на ремонт, так как ломалась одна и та же деталь, а изображение оставляло желать лучшего.","Видеомагнитофон работает примерно неделю, а затем опять ломается.",ru,Russian,1
581fcff2e4,"Если Соединенные Штаты не продемонстрируют решительность в определении своей позиции в исламском мире, то экстремисты с радостью сделают это за нас.",Экстремистам хотелось бы определить место США в исламском мире.,ru,Russian,0
c257492699,"... почему у них так мало самоуважения, что они ценят дружбу с ворами и убийцами.",Некоторые из их друзей - воры и убийцы.,ru,Russian,0
fc4f7693e0,Даже сейчас Блад не претендовал на это.,"Даже теперь Блад ничего не замечал, потому что был занят",ru,Russian,1
a331684b22,"Следующий рисунок иллюстрирует традиционные централизованные и децентрализованные организационные структуры в сравнении с гибридными, которые используют ведущие организации сегодня.",Между двумя типами структуры нет разницы.,ru,Russian,2
a40ec3997d,"В самом деле, часть того, что нам нужно, - это способ описания организации реальных процессов в неуравновешенном мире.",Мы не должны ничего маркировать.,ru,Russian,2
38e5fc9ba1,Такое отношение к значимым участникам – вполне обычное дело.,"Чтобы предотвратить особое обращение, каждый вносит одинаковую сумму.",ru,Russian,2
09b4fcf9d0,"Хотя я и сейчас не понимаю, как он вообще мог ожидать, что я это сделаю.","Я не понимаю, почему он думал, что я это доделаю.",ru,Russian,0
4a14893fd8,Чудовищно нагруженный термин разработанная схема прозвучал в ходе слушаний из уст агента Джека Брукса....,Джек Брукс является политиком из штата Небраска.,ru,Russian,1
ba021805fb,"Но многие затруднялись принять то или иное решение, пока не были удовлетворены ответами на ряд поставленных вопросов, среди которых главным был вопрос, озвученный Оуглом.",У Огл было много нерешенных проблем.,ru,Russian,0
ffb16f425e,"Мы добились существенного прогресса во многих сферах работы GAO, нуждающихся в усовершенствовании, и продолжим усилия в этом направлении.",Мы работаем над улучшением некоторых областей в GAO.,ru,Russian,0
63889f9594,"Единственной зоной отдыха является Treasure Beach, на котором стоят несколько отелей, разбросанных на трех песчаных пляжах.","Для туристов, посещающих Пляж сокровищ, доступна только одна четырехзвездочная гостиница.",ru,Russian,1
c1e973f2ff,"Все дело в том, что у него никогда не было реальной необходимости что-то делать для себя.",Ему много помогают.,ru,Russian,0
0cea2a8b02,"Ваша помощь сегодня позволит еще больше укрепить наследие филантропии в Америке путем расширения важнейших образовательных, лидерских и массовых программ Центра.",Вы могли бы помочь нам расширить наши информационно-пропагандистские программы.,ru,Russian,0
589ea0d31b,"Сенат согласился с тем, что для надзора за исследованием ядерных орудий необходим новая служба.","Сенат считал, что новому агентству необходимо следить за исследованиями в области ядерного оружия.",ru,Russian,0
cc3d7342b7,Данная служба является безупречной.,Это отличимый и выдающийся сервис.,ru,Russian,0
99215e8e29,"Второй уровень ложности - это то, что Брок защищает Хиллари только для раздувания своего собственного скандала.","Некоторые считают неправдой тот факт, что Брок защищает Хиллари для того, чтобы поднять свой собственный рейтинг.",ru,Russian,1
620a4f0e63,"Будучи Протестантом, Пьер де Кальве был назначен Британским судом мира, но потом и сам угодил за решетку за то, что продавал информацию американским захватчикам.","Пьер был назначен, но ему пришлось самостоятельно произвести арест за торговлю с американцами.",ru,Russian,0
b00f560565,"Но я подозреваю тяжелую маску, под которой лорд Джулиан был в тайне удивлен.",Эта ситуация показалась Джулину забавной.,ru,Russian,1
b8588d4886,"Если вы найдете имена Peculiar (Миссури) или те, которые появляются как Surprise (Небраска), просто Jot 'Em Down (Техас) Safely (Теннесси), если, конечно, они не Errata (Миссисипи).",В Серпрайзе (Небраска) проживает 10 000 человек.,ru,Russian,1
821587885b,"Очевидно, что многое из довольно своеобразного выбора Американского института киноискусства не поддаётся здравому культурному толкованию.","Если изучать культуру, руководствуясь выборами Американского Киноинститута, это может привести к некоторым резко противоположным интерпретациям.",ru,Russian,1
f628d7ada6,"С началом войны репутация Канады как страны, приветствующей приток иммигрантов и беженцев со всего мира, была подпорчена введением ограничений для коммунистов и евреев из гитлеровской Германии.",Канада с наибольшим гостеприимством принимала беженцев из Африки.,ru,Russian,1
033db58d9a,"Наше осмотр оригинальных исследований, используемых в этом анализе обнаруживает, что конечные точки здоровья, которые могут быть затронуты вопросами GAM, сократило госпитализации в Базе и альтернативных калькуляциях","Ожидаемые медицинские результаты увеличили количество пациентов, идущих в больницы.",ru,Russian,2
13b25863e3,"Если вы найдете имена Peculiar (Миссури) или те, которые появляются как Surprise (Небраска), просто Jot 'Em Down (Техас) Safely (Теннесси), если, конечно, они не Errata (Миссисипи).","Сурпрайз — населенный пункт в штате Небраска, США.",ru,Russian,0
43be77aaa7,"Дух либерализма, превалировавший в Европе, пришел в Испанию с запозданием.",Либерализм не дошел до Испании до последнего времени.,ru,Russian,0
2e41a9d211,"В полиции сообщили, что они исключили из числа подозреваемых в убийстве Джонбенет Рэмси её сводных брата и сестру, так как их не было в городе во время совершения преступления.",Есть достаточно доказательств для ареста единокровного брата Джонбенет Рэмси в качестве убийцы.,ru,Russian,2
7ddf82fb76,"Сегодняшний вопрос напоминает мне единственный раз, когда я ходила в Radio City Music Hall на Рождественский танец, где, помимо прочего, предлагают что-то под названием Living Nativity.","Мне было 12 лет, когда я впервые увидел изображение сцены Рождества Христова в виде живых картин.",ru,Russian,1
1a215773de,"Имея подозрения в связи со всей транзакцией администратор дистанцировался от Хазми и Михдара, но не раньше, чем они получили необходимую помощь.","Администратор оказывал помощь, несмотря на его опасения.",ru,Russian,0
b93ea66683,"альтернатива нежелательному выражению, чтобы избежать потери лица или не оскорбления другого человека, вовлеченного в общение или со стороны.",Для избежания потери.,ru,Russian,0
fc978500ae,"В случае животных, которые не были приобретенный снова их владельцами, ваше ''Гуманное Общество'' использует широкий ряд услуг чтобы помогать этим животным и дает им шанс на счастливую жизнь.","Гуманное Общество  - это некоммерческая организация, заботящаяся о покинутых домашних животных.",ru,Russian,1
70422f9e96,"о мой бог я был английским майором, так что я люблю читать прессу","Я специализировался в английском, поэтому я люблю читать",ru,Russian,0
690d86c437,"Пандиты часто говорят, что историю пишут победители.","Как говорят эксперты, историю рассказывают люди, выигравшие в лотерею.",ru,Russian,1
46a93c5fec,Не существует почти никакого следа этого в Пекине на сегодняшний день.,В Пекине вы вряд ли увидите подлинники картин.,ru,Russian,1
6d9117bbdd,"Они нашли этот дом или квартиру или что-то еще, где они могли жить, на самом краю Броуд-стрит.",Они жили в палатке на Мэйн-стрит.,ru,Russian,2
76f190fd94,"Фасад Храма Рамзеса II является одним из самых стойкйх изображений Египта, и, хотя бы вы возможно видели это на фотографиях, в реальности это действительно захватывает дух .",В гробнице Тутанхамона был обнаружен faaade.,ru,Russian,2
3dd07b1b9e,6 Суд умеренно пользовался данным полномочием в течение пятидесяти пяти лет перед Гражданской войной.,Суд время от времени пользовался своими полномочиями в течение десятилетий перед Гражданской войной.,ru,Russian,0
a58b786c91,"Я дебютировал в Индианаполисе как сценический режиссёр месяц назад с постановкой Пожнёшь Бурю, классикой американской сцены, которую посетило свыше 5,500 учащихся средней и старшей школы.","Несколько тысяч учащихся старших классов посетили спектакль, режиссером которого я был.",ru,Russian,0
d384acf3c4,"Место для покупок на любой вкус и прогулочные аллеи - это всё элегантный проспект Гарсиа, барселонская версия Елисейских Полей, а также пешеходная улица Рамбла Каталуния, в верхней части бульвара Ла Рамбла.",Торговля и пешеходы запрещены на бульваре Passeig de Gracia.,ru,Russian,2
1d39488662,Чудовищно нагруженный термин разработанная схема прозвучал в ходе слушаний из уст агента Джека Брукса....,Джек Брукс - политик.,ru,Russian,0
88074473f6,"Присутствие в нашей современной истории Багси Сигела и Кида Твиста не означает, что мы бандитский народ.","Наличие этих реперов в нашей истории не служит гарантией того, что мы опасны.",ru,Russian,1
55df09d791,"при отсутствии достаточного набора готовых дизайнов и измерений, анализ-исследование может сэкономить время и деньги при реализации, а также повысить нашу уверенность в результатах.",Изучение примеров из практики может сэкономить время и деньги.,ru,Russian,0
758e396e3d,звучит здорово да круто сколько всего можно с ними сделать,"Я удивлён, что тебе разрешили пронести туда еду и напитки.",ru,Russian,1
d4bb4c3d8c,Рекомендуются только походы в сопровождении гидов из местного путеводительного кооператива.,"Вероятно, вам стоит поехать только гидом.",ru,Russian,0
5b4cec051b,"М-м-м, ну, информатика и когнитивистика, в общем...",Математика и литература.,ru,Russian,2
d915902b58,"Впрыск был осуществлён при помощью небольшого винта, а не при помощи трубы давления в системе суфлирования для пилота и противодавления.","Винтов нет, только кнопки.",ru,Russian,2
7560ac681f,У Директора все еще нет стратегии по ликвидации барьеров к обмену информацией. За более чем два года после 9/11 он лишь создал рабочую группу по данному вопросу.,"Директор не считал, что барьеры в области обмена информацией должны быть полностью устранены.",ru,Russian,1
4b890ccfd9,"К сожалению, нам пришлось снова переехать.",В 1992 году мы опять переехали в новый штат.,ru,Russian,1
bb0fb91c23,"Компаньон Хазми помнит, что примерно в то время Хазми отправился в незапланированную поездку в аэропорт Сан-Диего.",У соседа Хазми хорошая память.,ru,Russian,0
fc037819fe,"Используя эти восемь простых приёмов можно сфабриковать новости, не выходя из дома.",Написание новостей сидя в пижаме не сложно и финансово выгодно если вы будете следовать этим восьми шагам.,ru,Russian,1
