id,premise,hypothesis,lang_abv,language,label
4f7bde8287,在那里，不到三英里远的地方，是一片土地——一堵不平整的鲜艳的绿色墙壁，填满了西方的地平线。,一片葱郁的景色在眼前。,zh,Chinese,0
1ff75d5f60,货币名称与其他重量的关联是ouguiya（毛里塔尼亚），意为“盎司”。,货币名称和权重名称之间有联系。,zh,Chinese,0
5bac3d679d,我试着把一切都记下来。,我的目的是把事情记录下来。,zh,Chinese,0
f6090f073a,我们知道我们将要说什么吗,我知道我们不知道我们会说什么。,zh,Chinese,2
147b86b3eb,其中一项举措涉及制定州政府开展电子商务的战略方向、指导方针和标准。,使用电子商务的州政府能够将效率提高12％。,zh,Chinese,1
4b304ac93d,对他们去波斯尼亚的旅行，请看中情局报告，对阿尔盖达组织人员的审问，2001年10月3日,2001年，基地组织成员去了波斯尼亚18次。,zh,Chinese,1
52c6495261,然而在变化之中会有连续性。,改变不会是一切的结束。,zh,Chinese,0
6d46360895,他唯一一只眼的眼角扫见一条从同伴身上脱开上升的灰绸饰边。,他只有一只眼睛。,zh,Chinese,0
7b32ba9b07,发生什么事情都会让他越来越兴奋。,它让他比以往更加兴奋。,zh,Chinese,1
f0ec884f5c,尽管如此，霍尼的处理方式几乎是不言自明的，他所建立的原则对于任何想研究美国口音的人都很有帮助。,蜂蜜治疗不需要太多解释了吧。,zh,Chinese,0
9aec927e25,再次附上会员申请表和商务回复信封。,填写此会员表并给我们寄85美元。,zh,Chinese,1
157895e59c,"一个采购战略组织，是壮大的力资本发展战略的一部分, 这是在原则VI上讨论的。",原则四涉及财富500强机构的资本发展战略。,zh,Chinese,1
45f948b83e,我会在12月11日找你！,我期待12月11日见到你。,zh,Chinese,0
c8c78d97fa,嗯，但是，呃，我想，晚上我睡不着觉。,我晚上睡不好觉。,zh,Chinese,0
66b734f2dc,额外的5美分，或者额外的30美分即可得到6瓶，大家大家都来越境购买更便宜更便宜的饮料,大多数人都为了让饮料更便宜而越过边界。,zh,Chinese,1
12cc1441b9,即使撤回被允许，这可能无法阻止律师因伦理责任而努力代表客户或为不正当行为的索赔。,在全国范围内，律师只从所有案件的5％中退出。,zh,Chinese,1
e4bad6e85d,佩德罗占据了王位，尽管武装斗争持续了好几个月，但之后仍然持续了很久的是痛苦煎熬。,这场战争死了10000人。,zh,Chinese,1
9f59c3a32c,钦定版《圣经》中包含很多这样的古语，且一直传承到现代英语中，所以它们常出现在同意反复和因果解释中。,因为有许多古语，阅读国王詹姆斯圣经并不容易。,zh,Chinese,1
d4a10afe2c,缺席 正常动议 撤销， 联邦法庭出庭律师在道义上及在法庭的规则之下，对出现的任何问题负有回应职责。,如果没有撤回动议，律师不必做出任何回应。,zh,Chinese,2
56e641803d,你会在野外露营吗?,你有没有参加关于荒野的营地？,zh,Chinese,0
ad107aacdd,这些早期的壁画通常被称为人们的艺术。,当时的批评家将壁画描述为人民艺术。,zh,Chinese,1
105114b773,虽然物理数据库可能会做其他的一些情报简报，但它也不只是老一套地向国会领导们做简报。,国会领导人每周至少获得一次简报。,zh,Chinese,1
605165ba6a,那么为什么盖茨以这样疯狂的速度生产呢？,为什么盖茨以如此缓慢的速度生产？,zh,Chinese,2
9275255ab8,我被迫，她告诉了他。,她感到压力，因为有很多最后期限即将到来。,zh,Chinese,1
7702939108,Clarke向国家安全顾问Rice提到至少两次可能在美国是基地组织的卧铺单元。,Clarke 从未向国家安全顾问赖斯说过基地组织潜伏小组可能存在于美国。,zh,Chinese,2
6a88f7164e,这是非常有趣的是，这真的很受欢迎，显然这是大约一周后，我认为,我不想在晚上发布某些东西的时候去，而是等待一个星期才能看到它。,zh,Chinese,1
aba30233ba,"例如, 在 1983年, 老年和幸存者保险信托基金是从残疾保险和医院保险信托基金中借用的。",该信托基金因为巨额赤字而借钱。,zh,Chinese,1
19409bfbf1,当出现这种情况时，贷款基金会在其投资余额中牺牲国债证券的利息，而从贷款金额中获得借款基金的利息。,贷款基金始终保证9％的利息。,zh,Chinese,2
15f8037028,父母如何辨别语言障碍和正常语言发展之间的区别?,父母如何知道语言发展是否正常？,zh,Chinese,0
1d04e9bc0b,在多次要求苏丹停止支持恐怖组织之后，1993年美国政府指定该国为恐怖主义的国家支持者。,在整个九十年代，苏丹在反恐斗争中一马当先。,zh,Chinese,2
53d822cada,这些争论具有阶级斗争的声调。,他们为贫富问题争吵了。,zh,Chinese,0
9271a67766,对于承认如此的国际社会来说，我们对联合国大会表决权的平等是成为一种常态的现实。,有投票权。,zh,Chinese,0
e0eabe4c12,它可能还有更多，因为我仅仅享受封面，而不是详细的内容，因为我没有时间阅读文章，你懂的,他们做了比你从论文中看到的更多,zh,Chinese,1
8fcf210045,这股狂热又持续了三十年，洛可可风格更加强烈。,三十年来处处是疯狂。,zh,Chinese,0
2a76685a94,我不在乎你如何完成它。,我需要确切地知道你将怎么做。,zh,Chinese,2
4d90dba314,8区离职是为这家无可救药的fxxxup公司订的。,那个人光荣地被解雇了。,zh,Chinese,2
ac6ea0eb92,除了穆萨维以外，KSM确定为第二波袭击候选人的两名阿凯达组织成员分别是Abderraouf Jdey，亦称为,第二波袭击将以火车站为目标。,zh,Chinese,1
d8f4aa13a5,亚利桑那州Greenlee县的公共图书馆展示了农村机构的资金和技术方面的困境。,格林利县不在亚利桑那州。,zh,Chinese,2
6b68e2580e,当我长大时，嗯,我正在长大。,zh,Chinese,0
4dc5366742,这就是时势。,当时有一种情绪状态。,zh,Chinese,0
46e49198c7,但是我怀疑这是一个掩盖Julian勋爵被秘密消遣的面具的威胁。,朱利安非常清楚他的感受。,zh,Chinese,2
71a9bf9e0a,"当复仇天使井田塔贝尔开始撕裂他在麦克卢尔的肉体时, 洛克菲勒陷入了这种痛苦的付出。",洛克菲勒为癌症研究而捐款。,zh,Chinese,1
db937a1b8a,南希·格里芬在《好莱坞，反击时刻到了》一书写道：迈克尔·艾斯纳将橄榄枝给了前友人迈克·奥维茨，但奥维茨没有接受。,据报道，Michael Eisner试图与Mike Ovitz和解，但没有成功。,zh,Chinese,0
05b0352f0c,一位美国财政部官员称中央情报局的态度是对外国恐怖分子资产追踪中心（FTATC）的良性疏忽，并表示中央情报局认为金融追踪的效用有限。,财务跟踪主要涉及检查信用卡收据和银行对账单。,zh,Chinese,1
71b07fdaa5,哦，对，有些人认为他们可以预测他会大举复出,有人认为他会再次成为明星。,zh,Chinese,0
a5d5e4a821,702/369-1540) 这是拉斯维加斯最古老的咖啡馆，根据一些人的说法，它仍然是所有波西米亚风格中最好的。,一个拉斯维加斯咖啡馆建于1940年。,zh,Chinese,1
810cb6c112,他可能是对，也可能是错。,他可能是对的，也可能是错的。,zh,Chinese,0
1a642ed49a,事实上，这是在20世纪70年代的公车争议期间抗议和骚乱的爆发点。,全部抗议于 50 年代结束。,zh,Chinese,2
6402c2f18d,为什么人类首先会有Laibson风格的偏好？,我不知道为什么人类会有莱布森式的偏好。,zh,Chinese,0
384f592d0a,我害怕，嗯，我想他的名字是Anderson，是那位以独立候选人身份竞选对抗里根的绅士,安德森作为一名独立竞选人对抗里根。,zh,Chinese,0
16718b0a51,这个重要的在12月得到的75个壁画和荧幕是IMA致力于搜索世界艺术品的证据,他们没有获得任何新物品，所以博物馆关闭了。,zh,Chinese,2
7a79dfa102,不，事实上，我甚至不熟悉它。,我对爱情一无所知。,zh,Chinese,1
72d586735a,这是IRT教育计划的绝妙工具：它让孩子们见证故事，教他们日常生活和生存的工具。,IRT教育计划帮助老年人。,zh,Chinese,2
7ea5f99446,但你为什么不开始呢，因为你已经有更多的时间去思考它，如果你不介意的话。,你应该坚持下去，因为你什么都不知道。,zh,Chinese,2
d8daf45f64,国家反恐中心的负责人应该有国家情报副局长的职级，例如行政二级，但是会有不同的头衔。,副国家情报总监的行政级别为二级。,zh,Chinese,0
180f5ee8a7,西班牙式咒骂和起誓都特别有创造性，从字面来看 echar sapos y culebras 是指“扔青蛙和蛇”。,“Echar sapos y culebras”被认为在西班牙语中是亵渎的话。,zh,Chinese,1
e752be3cc8,Title V运营许可证也必须提供公众评论。,没必要允许公众评论。,zh,Chinese,2
d3b00667b9,一些设施业主在其施工计划中进行了创新，以缩短停机时间。,有效的库存存储是减少故障时间的主要方法之一。,zh,Chinese,1
f7cb75d5f3,1）增加其他交流方式的渗透,现在的交流通信占了通信量的60。,zh,Chinese,1
ab03786f37,那么这是一个问题，你购物的时候会有什么标准呢？,当你在逛街的时候，你在寻找的是什么？,zh,Chinese,0
df456f4cba,那就是他们的目标，哦。,他们达到了目标。,zh,Chinese,1
d6be9c247c,是的，噢，你有什么样的小狗,你救了什么样的猫？,zh,Chinese,2
a2b02a1cca,并且，呃，我当时的工作之一是训练个人如何将降落伞投到核武器引爆器上，呃，以引爆原子弹。,那原子弹没有触发器。,zh,Chinese,2
79f09e6e3c,谈到白宫的顾问，时代周刊摘录了亨利·基辛格关于他当尼克松的国务卿那些年的记述。,Henry Kissinger曾是最好的国务卿。,zh,Chinese,1
b6cca1ebc1,在他在美国的整个期间里，他与她的关系一直很密切。,他在美国度过了一段时间。,zh,Chinese,0
0f1cc91a0d,克林顿政府的立场是，互联网应该是一个联邦免税区。,克林顿政府支持网络自由。,zh,Chinese,0
eea1741f92,和别人一起，我们和一些朋友们一起来了个母亲节外出，他们轮流做,一些朋友庆祝母亲节。,zh,Chinese,0
e5b8b9a3d3,呃，你知道他们会离开，而、而且，呃，那里也不会有那么多活动,一旦他们离开，活动也结束了。,zh,Chinese,0
21eefb0b4f,是的，是的，在我的地方，你开始的时候会有两个星期。然后每年他们会给你多加一天，直到你有四个星期。,你的时间从不超过三天。,zh,Chinese,2
499afa57b7,西班牙村庄（Poble Espanyol）位于蒙特占克东北部的侧翼，其吸引力在于可以为整个家庭带来一贯的乐趣。,Poble Espanyol对一家人都很有趣。,zh,Chinese,0
6dd699a484,组建产业工会联合会是一个持续的过程，这需要对商业需求有非常清晰的理解。,你必须小心地发展一个CIO组织，否则它就会分崩离析。,zh,Chinese,1
e651cde6ca,如果产品中包含有更多的新内容或发明，完全集成的产品原型经常被用来证明这个设计满足产品设计要求。,建造建筑模型会在工期内增加时间,zh,Chinese,1
a13f8f3e80,德博拉·利普施塔特在她的著作“拒绝承认大屠杀”中写道，我们不应该公开辩论不可接受以及明显虚假的陈述，因此她提出了像政府审查一样强大的补救办法。,Lipstadt是一位厨师。,zh,Chinese,2
60d93687d8,我们的初中和高中学生的艺术课程现在非常重要，学校的艺术预算所占的比例越来越少。,学校拥有的钱比他们需要用来买这些艺术品多。,zh,Chinese,2
3497e9dc10,本周，《国家询问报》预告了肯·斯塔尔关于总统婚外情的报道，报道详述了在他们是如何在总统豪华轿车、椭圆形办公室、甚至林肯卧室中嬉戏偷情的！,询问者有克林顿办公桌的照片。,zh,Chinese,1
362dbd6cf6,中央情报局副局长约翰·麦克洛林作证说，在特内特得知消息前几天，就有人向他报告了一些关于穆萨维的事情，但他没有透露报告日期。,McLaughlin是中央情报局副局长。,zh,Chinese,0
7207dff5b9,而我们把罐子放在一个地方，把玻璃杯放在另一处，把纸放在另一处，满了要把它放到车里，拿起它是很痛苦的,纸是第一个满的，然后是罐头，然后是玻璃。,zh,Chinese,1
dc055c451f,他们强调需要时刻保持警惕，以确保执行适当的控制措施 - 应对当前风险，而不会非必要地妨碍业务 - 并且使用和维护信息系统的个别人士都遵守组织政策。,他们表示，如涉及到新闻单位控制，保持警惕非常重要。,zh,Chinese,1
58995b3647,“不会是毕晓普本人，”沃尔夫斯通不是很肯定地说。,沃尔弗斯通提出了一个问题，表明了他对别人的自信。,zh,Chinese,0
b55dfb574e,对于波德霍雷茨和德瑞克来说，最好的事情在于生物钟不能在他们身上留下太多时间。,德克斯特很年轻！,zh,Chinese,2
6ff5be807c,它似乎只会越来越糟糕,它正在慢慢恶化。,zh,Chinese,1
fda54a9434,几乎所有(文学部门的)事物的政治化进展迅速。,几乎所有的政治化已经快完成了。,zh,Chinese,1
8cad33c79d,这是Sidewalk，它记录了TicketMaster交易页面的URL，您可以在其中购买特定节目的门票。,步行道。录音了。,zh,Chinese,0
df4fa2a4e4,除了照片和文物，你还能看到有关安妮故事，以及阿姆斯特丹被占领时期的影像资料。,你们会看到部分的首批照片。,zh,Chinese,1
d6d8a2f03d,她意识到，也许她自己惹他怒了。,他很生气，因为她总是话太多。,zh,Chinese,1
f13c8dd701,当然，在游艇上设置了许多优雅和调情的场景。,在游艇上很少有优雅或调情的场景发生。,zh,Chinese,2
6e385ea8d0,从长达5页的个人感谢（和仅仅只有2页的参考文献相比较）不难看出，这部字典绝大部分依赖于一手调研。,这些字典文献出现在个人致谢中，它的内容很大程度上依赖于原始研究。,zh,Chinese,0
c794c2e06e,他于1875年3月19日在加利福尼亚州圣何塞被公开吊死。,他因煽动叛乱和盗马而被绞死。,zh,Chinese,1
1d557a3585,除此之外，诺曼哥特式的La Martorana教堂部分已改建为巴洛克风格的外墙和门廊，有一个精致的钟楼和四个细长的竖框窗户。,教堂有一个10万美元的改造项目。,zh,Chinese,1
bf942950cf,在某些不同变化的中，一个年轻的女孩明显违背了宗教信仰，坚持在耶稣受难日去跳舞，在奇卡诺天主教家庭，这是虔诚圣洁和充满崇敬的一天。,这个女孩知道除了去教堂她什么也做不了。,zh,Chinese,2
28eb78f385,交给它自己的装置，这种反应是放能的，并且在与六聚体与三聚体的平衡比相比存在过量三聚体的情况下，通过合成六聚体向平衡放能流动。,这种反应不可能合成六聚体。,zh,Chinese,2
b70ac90984,他是学生的导师，良师益友，牧师，叔叔，和真正的朋友。,他所有的学生都说他是他们曾经拥有过的最好的老师。,zh,Chinese,1
d5ba0bf8b4,从一开始人们就必须有名字来识别自己。,在有语言之前，在人们开始的时代，人们不可能从区分Jim和John。,zh,Chinese,2
6b8b492db4,这真的很酷，而且这衣服仿佛在风中稍微被吹动了一下 --,没有风，所以衣服还在。,zh,Chinese,2
be4df16a93,目前的安全要求会导致机构之间的信息被过度分类和信息过度分割。,安全要求比以前严格得多。,zh,Chinese,1
a1898982db,“新闻周刊”的封面故事争辩说，北美首先被一个民族类型的彩虹联盟所占据，而不仅仅是历史教科书中普遍描述的由跨越白令海峡的亚洲人占领。,自发现以来，白人主要代表北美。,zh,Chinese,1
2a7bd755c8,最后，他指示财政部长保罗·奥尼尔起草一份计划，以打击基地组织的资金并没收其资产。,财政部长Paul O'Neill被告知要制定一项针对基地组织的资金计划。,zh,Chinese,0
374f5d9a50,它混杂着事实和猜测，是否能作为抗议示威的理由，还真是仁者见仁、智者见智。,事实和猜测的结合是抗议的理由。,zh,Chinese,2
ba77a1ad5a,依照神的形象他造了亚当。,亚当被创造得像上帝。,zh,Chinese,0
a1e5b2488b,赖斯和其他人回忆起总统的话，我厌倦了处理这么多文件。,赖斯记得总统表达了他的烦恼。,zh,Chinese,0
f3e1db3cb5,老太太以前常说她姐姐和姐丈是如何决定要搬到奥古斯塔城里去，并且被当做白人看待。,奶奶的妹妹不是白人，但她想成为白人那样就可以上学了。,zh,Chinese,1
6351712cf1,1）增加其他交流方式的渗透,大家都只使用字母。,zh,Chinese,2
2cd3659757,个人上，傲慢并不是一种在30岁以上男女之间常见的情感，她并不喜欢这个词除非是欧洲女人用它,Prudie在任何情况下都不喜欢“情人”这个词。,zh,Chinese,2
3d8a734614,玛丽特蕾尔会告诉你关于这个。,只有我知道这一点。,zh,Chinese,2
8fc6de675e,人口增长反过来就像污染。,人口增长和污染之间没有关联。,zh,Chinese,2
5ffe1f118f,对于这些例程的简要总结，以及为什么这些截取程序没有被正确地消化，请参见格兰姆·艾立森（Graham Allison）和菲利普·吉理科（Philip Zelikow）所著的《决策的本质》2d版。,拦截得到完美处理。,zh,Chinese,2
b448ff4810,3毫克每晚太多了,该文件应是在夜间开10毫克的剂量。,zh,Chinese,2
cb03be205d,它的前身是现在相当陈旧的strangury（1398年）缓慢而痛苦的排尿。,只有在相关的治疗之后，排尿才能顺畅。,zh,Chinese,2
bd0275f565,我们给进入技术的未来装上了大门。,我们制造晶体管，所以我们的未来会由人工智能管理。,zh,Chinese,1
ade4583bc0,我很高兴抵达皇家港口。Blood船长在Calverley鼓鼓的眼睛下摊开了一张羊皮纸。,Blood船长把羊皮纸撕成了碎片。,zh,Chinese,2
1bfcfdd8c2,他说，信仰，你在时尚背后为自己解说。,他说过一段时间后会有解释。,zh,Chinese,0
7a1a5b9796,和别人一起，我们和一些朋友们一起来了个母亲节外出，他们轮流做,这是父亲节，Ellen总是不会忘记。,zh,Chinese,2
00f91cc6ab,只有盎格鲁社区更容易同化的新教学校接受他们的孩子，东欧犹太人已经毕业于富有的Westmount或再次移民到多伦多。,社区其他人不想要犹太人。,zh,Chinese,1
ced4b04fa5,我们还没有发现一个博学的人，或者发现任何相关的论文。,已找到并提交所有相关的文件。,zh,Chinese,2
9d3315f1b7,全世界最老以及最大的大学出版社--牛津大学出版社宣布不再出版诗集,这所大学致力于保存诗歌清单，并誓言永不取消。,zh,Chinese,2
4c18ca9875,你不确定你已经清楚你站着谁的一面。,我们不知道你支持谁。,zh,Chinese,0
a89812be8c,根据民众建议，V证并没有被最终执行直到所有测试完成,公众被禁止评论。,zh,Chinese,2
f0c063e276,布拉德靠在栏杆上，朝着在他正下方挨着控制垂直舵柄的舵手的白皙的年轻人说话。,Blood想和舵手说话，想知道他们什么时候一起吃饭。,zh,Chinese,1
1f9019f845,穿过海港就是阿比姆和阿拉贝拉，那座气势宏伟的滨海城市的平顶白色建筑。,阿拉贝拉刚好位于穿过港口边缘的地方，那是城市其余部分的位置所在。,zh,Chinese,0
b6920442c3,但是现在麦斯威尔介入并发明了一种微小生物，后来被称为麦斯威尔的恶魔。,由于缺乏技巧，麦克斯韦在他的一生中从未发明过任何东西。,zh,Chinese,2
356159b0f5,所以无论如何，我给雷蒙娜回电话，因为我有一个问题，就像是，好吧，让我赶快搞定它，而且我对我在做的事情有疑问。,我绝不会有提问的机会。,zh,Chinese,1
e597b8b4fc,然而，今天普遍的假设是，我们的官员可能会信任美国民族的精确种族和民族分布地图。,今天没有共同的假设。,zh,Chinese,2
bc7ffbfc17,5月1号前，我们必须要为1991年的捐赠者更新会员资格,我们只是随时接受续订。,zh,Chinese,2
3c4553ae6b,一旦建立起来，神经元就开始发挥独特的功能，通过发出分支的分支，与其他神经元形成精细的连接。,已建立的神经元分支与其他神经元形成连接，使它们能够发挥各种作用。,zh,Chinese,0
16e14dbd0b,好兄弟 -- 这个在现在非常普遍的用法发现于凯撒大帝时期（iv。,“尤里乌斯·凯撒”中，“好兄弟”这个词被使用。,zh,Chinese,0
7937fa39e6,"不过, Tesniares 还没有料到的一件事是Anglo-Saxon的投入。",盎格鲁撒克逊人的投入非常重要。,zh,Chinese,1
bb2621ee4d,但是我们不，通常情况下，你知道的，如你在这里所看到的，女士们都穿着短裙、衬衫、套装或连衣裙，所以我在家工作也很好，因为我可以穿裤子。,我在家上班时，只穿汗衫,zh,Chinese,1
7b2f447220,"由方框组成的线条显示所有邮寄人的福利水平, 而由菱形组成的线显示将工作转移到另一方的技术损失 (如果是否定的)。",这些线条计算出邮件的福利水平是十个百分比。,zh,Chinese,1
175178c953,他做了几年包装和文书工作。,他赚了钱把东西放进箱子里。,zh,Chinese,0
90f2478217,如果是这样的话，那么他们是否经常靠近这个边界？,我想知道，他们经常在英国吗？,zh,Chinese,1
93e15c24f0,它们将目标弄得难以击破，更通过捕捉来阻止攻击。,他们知道让目标更加困难会带来更高的捕获率。,zh,Chinese,1
bafdd22e4c,为当地的短途旅行而建造的小型船只可在阿巴索斯的马什港海马船租赁处租赁，(电话号码,你可以租小船。,zh,Chinese,0
a2addeb9ce,寻找艾米莉·狄金森后来的诗歌，有关这首诗我想了解的一切，都在微软上找到了。,迪肯森写了关于爱情的诗。,zh,Chinese,1
9eb0ffde81,这一投资产生的结果是，翻新售卖了60间房子给低收入购房者，并修复了超过100间廉价的，高质量的公寓。,许多便宜的公寓被安排好了。,zh,Chinese,0
ac0eb95849,我这里有个百慕大群岛草坪，它需要大量的水，如果你想让它看起来像高尔夫球场一样绿，你必须把它剪短。,百慕大的草坪可以看起来像高尔夫球场的果岭。,zh,Chinese,0
7cc3a3b6b6,一家机构打算实行员工旅行索赔程序，允许旅客在某些例外情况下仅列出个人花费75美元或更少的所有费用总额。,旅行者不必列出他们的个人开支。,zh,Chinese,2
2cb738f09e,结果，他的薪金提高了，他的其他津贴也大大增加了，从大约465美元增加到每月3925美元，直到2000年12月为止。,他的月收入降低了。,zh,Chinese,2
4afe81df79,在多数情况下，浓度应答关系可能被高估了; 在其他情况下，却可能被低估了。,浓度-反应关系的影响很少被高估。,zh,Chinese,2
d0a6ecbdd3,不管怎样，我们调配完毕了，现在我可以说，因为这个，这个，这个，我们调配到了冲绳的卡迪纳，这是在1968年。,我们最终没有部署派出任何人。,zh,Chinese,2
7ce8493b42,“祝你好运，先生，”铁血船长愉快地向他打招呼。,Blood 并没有对他遇到的那个人说什么话。,zh,Chinese,2
e553df601e,它们将目标弄得难以击破，更通过捕捉来阻止攻击。,他们把目标定得如此简单，只需几分钟便全部捉拿到了。,zh,Chinese,2
2b2fda9b24,我不太清楚，好啊，跟你说话很开心，过一个愉快的晚上吧,我想我知道我为什么不舒服，但是我不想告诉你。,zh,Chinese,1
fb1f92a229,姓名组织（如果适用）地址城市，州邮政编码,如果组织没有名称，则将姓名和姓氏和地址信息写在一起。,zh,Chinese,1
617f3e7990,欢迎礼包是被亲手送到德州19个医药代表的手里,欢迎套餐由手工递送。,zh,Chinese,0
36a87637e1,我们从票据销售中获得58％的资金，其中32％来像你一样朋友的捐赠和礼物。,门票的销售额还不到这笔钱的一半。,zh,Chinese,2
c3c2822f8f,他没有再说一遍，他只是留我在那里，我的压力很大，我甚至不知道什么时候要。,我一点也不担心，它该来的时候就会来。,zh,Chinese,2
0655c8d6f8,是的，祝你度过美好的夏天。,确实夏天很快就会到来。,zh,Chinese,1
e70d752e55,是的，他们有一大堆同时坏掉的东西,他们大多数的东西同时损毁。,zh,Chinese,0
8506d4cff5,但是这并没有让枪手的意图停步。,枪打算发射他的武器。,zh,Chinese,1
861f52eb3f,呃，我还是唯一一个在调节器上注射过的922。,我从来不是922。,zh,Chinese,2
cf6f7a25b0,我从来没有理解为什么国际音标没有用在各种英文字典中，但这超出了我们在这篇评论中的评论范围。,我从来没有听说过国际音标字母，也不知道它为什么会被收录进字典里。,zh,Chinese,2
28c05af903,很高兴和你聊天,这是一次愉快的谈话。,zh,Chinese,0
b5371331d6,箱子上将标记着今年丧生的卡西、科里、雷切尔、艾赛尔、凯利、凯尔以及哥伦拜恩高中其他学生的名字。,Columbine High School在学生失去生命后关闭。,zh,Chinese,1
a8472255ae,"虽然这种做法似乎对唯物论者相当合理, 但它是调和信仰和理性比较有争议的一个的方法。",信仰和理性可以通过一些有争议的方法来调和。,zh,Chinese,0
7c0ec3e253,他们已经穿上全压力服装进行训练，如果你穿全压力服，我会花上一段时间帮你。,完成完全压力衣的使用培训最长要花三个月。,zh,Chinese,1
d45cb2bcd9,善良的斯波纳博士，一个白发和天真面孔的好人，为新学院服务了半个世纪，成为杰出的学者和能干的行政人员。,几十年以来，Spooner 博士都是 New College 的一份子。,zh,Chinese,0
82b8b882d0,可是呃所以你喜欢不同的食物吧,我听说你不喜欢尝试新的食物。,zh,Chinese,2
e5983ee496,尽管我是一个住在墨西哥边境的小男孩，我还记得我被来自北方的西部音乐迷上了，比如cayuse,印第安种小马在牧场上使用。,zh,Chinese,1
bde23608b9,“我是呃，首席军士长，退休了。”里克说。,瑞克告诉你我退休了。,zh,Chinese,0
728fe9ba09,在设计中，我们担心还未核实有否实际出行的旅行前已经被扣款。,我们知道这付款会永远持续。,zh,Chinese,2
32bf79531f,控制圣安东尼湾的口是Coniera岛或Conejera（意思是兔子窝或洞穴）的憔悴剪影。,科尼拉群岛在大西洋。,zh,Chinese,2
5c95d5e84a,在zawn后面的木瓦上放着一辆皱巴巴的黑色小汽车和巨石上一个鲜粉红色的钓鱼浮标，像玩具那么小。,与大岩石相比，汽车和钓鱼的浮标都很小。,zh,Chinese,0
ba74e8895b,"6:45 到7:40之间， Atta, Omari, Satam al Suqami, Wail al Shehri 和Waleed al Shehri一起过了安检，登上前往洛杉矶的美国航空11次航班。",他们8点之前登上去洛杉矶的航班。,zh,Chinese,0
2ff3433839,它的前身是现在相当陈旧的strangury（1398年）缓慢而痛苦的排尿。,缓慢而痛苦的尿流是前兆。,zh,Chinese,0
62bf10780e,种植园资本主义的结束可能像欧洲共产主义的消亡一样安全。,欧洲的共产主义没有结束。,zh,Chinese,2
55c64a4a1c,这项工作在9/11之前一直在进行，并且继续大幅度扩大。,9/11之后这一努力急剧增加。,zh,Chinese,0
53c744b6a5,"这个体育馆，和在这里举行的活动叫agon,一个原来意味着竞争的希腊词",“agon“这个词最初在希腊语中意为竞争。,zh,Chinese,0
abc8b92fd3,纽约律师联盟执行董事德莱尼先生说，企业使用该设备创建一家全资子公司。,该设备可帮助各家公司创建了10家子公司。,zh,Chinese,1
e736b19240,是啊，下雨了真是太好了,这永远不会结束的阳光太可怕了。,zh,Chinese,2
3d1754c166,白金的开门招牌，为什么不是霓虹灯的关门招牌？,OPEN标志是黑色的。,zh,Chinese,2
1309908511,Split Ends a Cosmetology Shop是很好的例子，结合同位语的优雅和低调次要开放的委婉表达。,Split Ends适合前卫的人。,zh,Chinese,1
4d24e55703,在听说营地将要关闭时，他和其他人前往坎大哈附近的Al Faruq营地，在那里他们接受了更多培训。,坎大哈附近没有任何营地。,zh,Chinese,2
21e650797c,每年七月我们都会在协会举办的印第安纳历史节日中庆祝我们的国家遗产。,我们的节日是在十二月。,zh,Chinese,2
7e388e753d,当然，在游艇上设置了许多优雅和调情的场景。,游艇被用作许多优雅场景的设施。,zh,Chinese,0
a3526df4cd,我从来没有理解为什么国际音标没有用在各种英文字典中，但这超出了我们在这篇评论中的评论范围。,如果我要进一步阐述为什么我认为英语字典应包含国际音标字母表的原因，这篇评论的长度可能加倍。,zh,Chinese,1
c1c32455cd,我不会轻易批下国王佣金。,批准国王委员会违背我的意愿。,zh,Chinese,1
3cb4ea9755,大约嗯二十分钟,大约二十分钟。,zh,Chinese,0
b72cfb8087,KSM可能已经指示Binalshibh向Moussaoui汇款，以帮助Moussaoui成为Jarrah潜在的替代飞行员。,KSM告诉Binalshibh该做什么。,zh,Chinese,0
c4ff2a3e4c,Via di Ripetta不知不觉地融入了Via della Scrofa的“Street of the Sow”，以另一个仍然保存在那里的古老雕塑命名。,Via della Scrofa以另一件雕塑作品为名。,zh,Chinese,0
e2b1a87df7,它从来不是跨部门正式审议的主题。,不同的机构没有认真讨论过这个话题。,zh,Chinese,0
e29796ba20,他后退了，一个困惑、无能为力的人。,他的反应显示他受到了很深的伤害。,zh,Chinese,1
2053d4a38e,这种对大捐献者的对待是很常规的。,大的贡献者在这些活动被给予特殊待遇。,zh,Chinese,1
4ef9ca890f,实际上问题结束了。,这件事已经解决了。,zh,Chinese,1
27ecdaa7a1,2000年期间向Hazmi和Mihdhar租用房间的室友显然是一位守法公民，他们与当地警方和FBI人员进行了长期友好的接触。,哈兹米和米达尔租了个房间。,zh,Chinese,0
064e404e26,当然他们并不是在说，你知道你完全不能照顾他们，但你知道他们会来自大家庭。,无论如何，每个人都照顾自己的家庭。,zh,Chinese,2
b325a218de,"我今天早上到那里, 呃，我忘了是我问了一个问题还是他进来了, 随便吧。",今天早上我来了，他也来了。,zh,Chinese,0
c30168c454,实践4：持续管理风险,该练习必须在本周末完成并上交。,zh,Chinese,1
e1832266f4,其他顾问也呼应这种担忧。,所有的顾问一致认为没有什么可担心的。,zh,Chinese,2
2bd48739be,需要注意的是法国邮政密度成本的影响大于,邮政密度对成本没有影响。,zh,Chinese,2
